S.No,Tracking ID,Kollegeapply ID,Client Name,Account Category,Onboarding Status,Campaign Status,Type of Account,Account Zone,State,City,Sales TL,Sales AM,Ops Zonal Manager,Ops TL,OPS AM,Payment Status,Course,Type of Calling,Deal Type,Performance Parameter,Delivery Method,Min Daily Lead Limit(DLL),Max Daily Lead Limit(DLL)	,CRM,CRM Access Status,Client Name in CRM,Feedback Status,CRM Data Status,Application Form Link,Delivery Remark (Objective),Target Lead,Target Application,Target Admission,On-Boarding Date,Delivery Start Date,Delivery End Date,No. of Days,Ads Approval,Ads Status,Landing Page Used,Ads Redirection Link,Ads Started Date,META Status,API Limit,Maximum DLL (Daily Lead Limit),Regular DLL (Daily Lead Limit),Lead Origin - Ads Leads,Application Form Fee,Application Last Date,KAPP LP - Adwords Desktop,KAPP LP - Adwords Mobile,KAPP LP - Bing,KAPP LP - META,KAPP LP - SMS,KAPP LP - Email,KAPP LP - Whatsapp,Duplicate Lead Code,Application Code,Vendor Code,Admission Code,OTP Page ?,Application Status,Application Remarks,Admission Status,Admission Remarks,Campaign Remarks
166,12000166,7017444,OSMT,,Onboarded,Closed,College/University,East,Odisha,Bhubaneswar,Viswajeet Biswal,Abhitosh Das,Dinesh Singh,Anubha Agrawal,Nilesh Kumar,Received,All Courses,Client,CPL,Admission,API,5,10,Client,Not Received,-,,Mask,-,,100,,3,11-Dec-2025,15-Dec-2025,9-Mar-2026,120,Yes - Open,Not Running,NA,,,,No,20,10,,,,ca166,cb166,cc166,cm166,cs166,ce166,cw166,cad166,cap166,cv166,,,,,Offline,,Timeline over. campaign Closed.
167,12000167,7038646,Future University,P2,Onboarded,Active,College/University,North,Uttar Pradesh,Bareilly,Karan Juneja,Saurabh Sharma,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Received,All Courses,Client,CPL,Application,API,50,100,NPF 6,Received,Future University,,UnMask,,,,400,,15-Jan-2026,16-Jan-2026,,88,Yes - Hidden,Not Running,Client LP,https://apply.futureuniversity.in/?utm_source=kollegeapply&utm_medium=textlinka&utm_campaign=2026,,,Yes,500,500,,,10-Feb-2026,ca167,cb167,cc167,cm167,cs167,ce167,cw167,cad167,cap167,cv167,,No,Dashboard,,,,
168,12000168,7005527,IPEM Group of Institutions,,Onboarded,Active,College/University,North,Uttar Pradesh,Ghaziabad,Karan Juneja,Saurabh Sharma,Dinesh Singh,Dinesh Singh,Vasudev Sharma,,All Courses,Client,CPS,Admission,API,50,100,Client,Received,IPEM Group of Institutions,,UnMask,,,,,50,,16-Dec-2025,,119,Yes - Open,Running,KAPP LP,https://lp.kollegeapply.com/IPEM2026/?utm_source=kapp_lp&utm_medium=cc168&utm_campaign=12000168,,,No,,150,API,,,ca168,cb168,cc168,cm168,cs168,ce168,cw168,cad168,cap168,cv168,,,,,,,
169,12000169,7042562,IILM University,P3,Onboarded,Active,College/University,North,Uttar Pradesh,Greater Noida,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Dinesh Singh,,,Client,CPS,Admission,API,,,Client,Received,NA,,UnMask,,,,,70,9-Dec-2025,11-Dec-2025,,124,Yes - Open,Running,KAPP LP,https://lp.kollegeapply.com/IILM-admission-guidance2026/?utm_source=kapp_lp&utm_medium=cb169&utm_campaign=12000169,,Not Required,No,100,10,,,,ca169,cb169,cc169,cm169,cs169,ce169,cw169,cad169,cap169,cv169,,,,,,,
170,12000170,7050408,SAITM,P1,Onboarded,Active,College/University,North,Haryana,Gurgaon,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Ishu Gupta,,"Btech, BBA, BCA, BARCH, MBA, Pharma, MCA, Mtech",Client,CPS,Admission,API,,,LSQ,Received,,,Mask,,,,,150,29-Dec-2025,11-Dec-2025,,124,Yes - Hidden,Not Running,Client LP,,,,No,2500,2500,,,,ca170,cb170,cc170,cm170,cs170,ce170,cw170,cad170,cap170,cv170,,,Lead Stage,Registration Done 2026,,,"0 backlog , as data is coming we are pushing on daily basis"
171,12000171,7050846,Himalayan Institute of Technology,P3,Onboarded,Active,College/University,North,Uttarakhand,Dehradun,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Ishu Gupta,,"MBA, BBA, BCA, BHM, BSc, Bcom, Mcom, MSc,",Client,CPS,Admission,API,40,100,NPF 5,Received,Himalayan Institute of Technology,,UnMask,https://admission.hitdoon.ac.in/application-form,,,,25,11-Dec-2025,12-Dec-2025,,123,No,Not Running,Client LP,https://admission.hitdoon.ac.in/mba-application-form,,,Yes,100,100,,,,ca171,cb171,cc171,cm171,cs171,ce171,cw171,cad171,cap171,cv171,,Yes,,,,,
172,12000172,7043074,Silver Oak University,,Onboarded,Active,College/University,West,Gujarat,Ahmedabad,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,In process,All Courses,Client,CPL,Admission,API,500,1000,Client,Received,-,,UnMask,https://admission.silveroakuni.ac.in/?utm_source=kollegeapply&utm_medium=testlink&utm_campaign=2026,,18000,,315,12-Dec-2025,12-Dec-2025,,123,No,Running,Client LP,https://admission.silveroakuni.ac.in/?utm_source=kollegeapply&utm_medium=testlink&utm_campaign=2026,,,No,100,100,,,,ca172,cb172,cc172,cm172,cs172,ce172,cw172,cad172,cap172,cv172,,Yes,Dashboard,,Dashboard,,
173,12000173,7035757,DSBS,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Andrin,Govind Mahara,Govind Mahara,Surchand Laitonjam,In process,PGDM,Client,CPL,Admission,API,5,10,Extraaedge,Received,Dayananda Sagar Business School,Realtime,Mask,https://applynow-dsbs.extraaedge.com/?utm_source=KollegeApply&utm_medium=kapp01&utm_campaign=2026,,,,10,12-Dec-2025,15-Dec-2025,,120,Yes - Open,Stopped,Client LP,https://applynow-dsbs.extraaedge.com/?utm_source=KollegeApply&utm_medium=kapp01&utm_campaign=2026,,,No,10,10,API,,,ca173,cb173,cc173,cm173,cs173,ce173,cw173,cad173,cap173,cv173,,No,Dashboard,,,,
174,12000174,7004951,Indira University,,Onboarded,Active,College/University,West,Maharashtra,Pune,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Not Received,ALL Courses,Client,CPA,Application,API,20,50,NPF 5,Received,"Indira University, Pune",Realtime,Mask,https://admissions.indirauniversity.edu.in/?utm_source=KollegeApply&utm_medium=bk01&utm_campaign=2026,,8000,200,,10-Dec-2025,14-Dec-2025,,121,,Stopped,Client LP,https://admissions.indirauniversity.edu.in/?utm_source=KollegeApply&utm_medium=textlinka&utm_campaign=2026,,,Yes,40,40,,,,ca174,cb174,cc174,cm174,cs174,ce174,cw174,cad174,cap174,cv174,,,,,,,
175,12000175,7053841,AIBM,,Onboarded,Active,College/University,West,Gujarat,Ahmedabad,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,In process,"MBA & B.Pharm, Diploma in Pharmacy",Client,CPS,Admission,API,10,100,Edmission,Received,AIBM,,Mask,-,,5000,,15,11-Dec-2025,12-Dec-2025,,123,No,Not Running,,-,,,No,20,10,,,,ca175,cb175,cc175,cm175,cs175,ce175,cw175,cad175,cap175,cv175,,,Dashboard,,Dashboard,,
176,12000176,7050091,Rajalakshmi School of Business,,Onboarded,Active,College/University,South,Tamil Nadu,Chennai,Raghav Luthra,Andrin,Govind Mahara,Govind Mahara,Kannav Kapoor,In process,PGDM,Client,CPS,Admission,API,10,30,NPF,Received,,,Mask,,,,,15,12-Dec-2025,12-Dec-2025,,123,Yes - Open,Running,Client LP,https://apply.rsb.edu.in/application-form-for-admission-pgdm?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,,100,,,,ca176,cb176,cc176,cm176,cs176,ce176,cw176,cad176,cap176,cv176,,,Dashboard,,Dashboard,,
177,12000177,7042268,Atlas SkillsTech University - B.Tech/MBA,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Not Received,B.Tech/MBA,Client,CPA,Application,API,5,10,NPF 5,Received,Atlas SkillsTech University,Realtime,Mask,https://atlasuniversity.edu.in/ug25/btech/?utm_source=kollegeapply&utm_medium=sms&utm_campaign=2026,,735,20,,4-Oct-2025,15-Sep-2025,,211,No,Stopped,Client LP,https://atlasuniversity.edu.in/ug25/btech/?utm_source=kollegeapply&utm_medium=sms&utm_campaign=2026,,,,500,500,,,,ca177,cb177,cc177,cm177,cs177,ce177,cw177,cad177,cap177,cv177,,No,,,,,
178,12000178,7042268,Atlas SkillsTech University - UG,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Not Received,"BBA , BBA LLB, B.Sc finance & B.Des",Client,CPA,Application,API,50,100,NPF 5,Received,Atlas SkillsTech University,Realtime,Mask,https://atlasuniversity.edu.in/lp/isme-ug/?utm_source=kollegeapply&utm_medium=test&utm_campaign=2026,,1000,25,,27-Nov-2025,15-Sep-2025,,211,No,Stopped,Client LP,https://atlasuniversity.edu.in/lp/isme-ug/?utm_source=kollegeapply&utm_medium=test&utm_campaign=2026,,,,500,500,,,,ca178,cb178,cc178,cm178,cs178,ce178,cw178,cad178,cap178,cv178,,Yes,,,,,
179,12000179,7005548,Tribhuvan Sahkari University (IRMA),,Onboarded,Closed,College/University,West,Gujarat,Anand,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,,PGDM,Client,CPL,Application,Google Sheet,10,,Google Sheet,NA,,,UnMask,,,500,10,,4-Dec-2025,10-Dec-2025,28-Jan-2026,125,,Stopped,KAPP LP,https://getcollegenow.com/IRMA/,,,No,30,0,,,,ca179,cb179,cc179,cm179,cs179,ce179,cw179,cad179,cap179,cv179,,,Vlookup,,Vlookup,,
180,12000180,7050116,Kalinga University Raipur,,Not Onboarded,Active,College/University,West,Chhattisgarh,Raipur,Mayank Kothari,Mayank Kothari,Govind Mahara,Ankit Kumar,Ankit Kumar,,All Courses,Client,,,API,,,NPF,Received,,,UnMask,,,,,,,12-Dec-2025,,123,Yes - Open,Running,Client LP,https://admissions.kalingauniversity.ac.in/?utm_source=kollegeapply&utm_medium=testlinkb&utm_campaign=2026,,,Yes,250,50,Both (Online/Widget),,,ca180,cb180,cc180,cm180,cs180,ce180,cw180,cad180,cap180,cv180,,,Dashboard,Paid Applications,Dashboard,Enrolment Status,
181,12000181,7037935,East Point Group of Institutions,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,Received,All Courses,Client,CPL,Admission,API,50,100,NPF,Not Received,,,Mask,,,,,50,15-Dec-2025,17-Dec-2025,,118,,Stopped,Client LP,https://admissions.eastpoint.ac.in/?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,,,10,,,,ca181,cb181,cc181,cm181,cs181,ce181,cw181,cad181,cap181,cv181,,,Dashboard,,Dashboard,,
182,12000182,7005328,IIHMR,,Onboarded,Active,College/University,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Kannav Kapoor,Received,"PGDM - Hospital and health management, AI DS",Client,CPL,Admission,API,50,100,NPF,Not Received,,,Mask,,,,,3,15-Dec-2025,17-Dec-2025,,118,,Running,Client LP,https://applications.iihmrbangalore.edu.in/?utm_source=kollegeapply&utm_medium=Kapp01&utm_campaign=2026,,,,,100,,,,ca182,cb182,cc182,cm182,cs182,ce182,cw182,cad182,cap182,cv182,,,Dashboard,,Dashboard,,
183,12000183,7034181,CGC Landran,P1,Onboarded,Active,College/University,North,Punjab,Landran,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Ishu Gupta,Pending,All Courses,Client,CPS,Admission,API,,,NPF,Received,CGC Landran,,Mask,https://admission.cgc.edu.in/?utm_source=KollegeApply&utm_medium=sms_c&utm_campaign=2026,,,900,300,,16-Dec-2025,,119,No,Not Running,Other Domain LP,,,,Yes,500,500,,,,ca183,cb183,cc183,cm183,cs183,ce183,cw183,cad183,cap183,cv183,,Yes,Dashboard,Paid Applications,Dashboard,Paid Applications,Here application and admission would be same
184,12000184,7042299,Bennett University,Ultra P1,Onboarded,Active,College/University,North,Uttar Pradesh,Greater Noida,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Ishu Gupta,,All Courses,Client,CPS,Admission,API,,,NPF,Received,Bennett University,,UnMask,https://applications.bennett.edu.in/bu?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,100,19-Dec-2025,16-Dec-2025,,119,Yes - Hidden,Running,Client LP,https://applications.bennett.edu.in/bu?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,Yes,1000,1000,,,28-Mar-2026 (MBA),ca184,cb184,cc184,cm184,cs184,ce184,cw184,cad184,cap184,cv184,,Yes,Dashboard,Paid Applications,Dashboard,Enrolment status,
185,12000185,7043250,Uttaranchal University,Ultra P1,Onboarded,Active,College/University,North,Uttarakhand,Dehradun,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Ishu Gupta,Pending,All Courses,Client,CPA,Application,API,50,100,Extraaedge,Received,Uttaranchal University Dehradun,,UnMask,https://uudoon.in/apply/?utm_source=KollegeApply&utm_medium=sms_c&utm_campaign=2026,,,300,,16-Dec-2025,17-Dec-2025,,118,Yes - Open,Stopped,KAPP LP,https://www.uudoon.in/admissions/?utm_source=KollegeApply&utm_medium=bk01&utm_campaign=2026,,,No,2000,250,,,,ca185,cb185,cc185,cm185,cs185,ce185,cw185,cad185,cap185,cv185,,,Dashboard,Application Paid,,,
186,12000186,7018551,PIET,P3,Onboarded,Active,College/University,North,Haryana,Panipat,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Not Received,All Courses,Client,CPS,Admission,API,,,NPF,Received,Panipat Institute of Engineering and Technology,,Mask,https://admission.piet.co.in/?utm_source=kollegeapply&utm_medium=bhi&utm_campaign=2026,,,,100,17-Dec-2025,17-Dec-2025,,118,Yes - Hidden,Running,Client LP,https://admission.piet.co.in/?utm_source=kollegeapply&utm_medium=textlinkc&utm_campaign=2026,,,Yes,200,200,Both (Online/API),,,ca186,cb186,cc186,cm186,cs186,ce186,cw186,cad186,cap186,cv186,,No,Dashboard,,,,
187,12000187,7005955,ITS Ghaziabad,,Onboarded,Active,College/University,North,Uttar Pradesh,Ghaziabad,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Vasudev Sharma,,,Client,CPS,Admission,API,,,NPF,Received,"ITS Mohan Nagar Campus, Ghaziabad",,Mask,,,,,50,17-Dec-2025,22-Dec-2025,,113,Yes - Hidden,Running,Client LP,https://admission.its.edu.in/bba-and-bca-application-form/?utm_source=kollegeapply&utm_medium=textlinka&utm_campaign=2026,,,Yes,100,100,API,,,ca187,cb187,cc187,cm187,cs187,ce187,cw187,cad187,cap187,cv187,,Yes,Lead Stage,Submitted,Lead Stage,Admitted,
188,12000188,7050849,IIRM Hyderabad,,Onboarded,Active,College/University,West,Telangana,Hyderabad,Bhumit Sagathiya,Bhumit Sagathiya,Govind Mahara,Govind Mahara,Surchand Laitonjam,-,All Courses,Client,CPL,Admission,API,100,150,NPF 6,Received,Institute of Insurance and Risk Management,Realtime,Mask,https://admissions.theiirm.ac.in/?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,,15,17-Dec-2025,22-Dec-2025,,113,No,Running,Client LP,https://admissions.theiirm.ac.in/?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,No,20,20,Online,,,ca188,cb188,cc188,cm188,cs188,ce188,cw188,cad188,cap188,cv188,,No,Dashboard,,Dashboard,,
189,12000189,7029313,Chettinad Academy of Research and Education,,Onboarded,Active,College/University,South,Tamil Nadu,Chennai,Raghav Luthra,Andrin,Govind Mahara,Govind Mahara,Kannav Kapoor,In process,"B.E, B.Tech, BCA, MBA, M.Tech, B.Arch, LLB, BPT, B.Pharm, BOT",Client,CPL,Admission,API,10,25,NPF 4,Not Received,,,Mask,,,,,30,2-Jan-2025,2-Jan-2026,,102,,Running,Client LP,https://application.care.edu.in/manamai/?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,,,200,,,,ca189,cb189,cc189,cm189,cs189,ce189,cw189,cad189,cap189,cv189,,,Dashboard,,Dashboard,,
190,12000190,7050131,Auro University,,Onboarded,Active,College/University,West,Gujarat,Surat,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,-,All Courses,Client,CPS,Admission,API,50,100,NPF,Received,Auro University,,UnMask,https://admissions.aurouniversity.edu.in/lp/apply-now.html?utm_source=Kollegeapply&utm_medium=kcll&utm_campaign=2026,,,,30,17-Dec-2025,17-Dec-2025,,118,Yes - Open,Running,Client LP,https://www.aurouniversity.edu.in/admissions/?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,Yes,200,200,,,,ca190,cb190,cc190,cm190,cs190,ce190,cw190,cad190,cap190,cv190,,Yes,Dashboard,,Dashboard,,
191,12000191,7050109,Tolani Maritime Institute,,Onboarded,Active,College/University,West,Maharashtra,Pune,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Not Received,B.Tech (Marine Engineering),Client,CPA,Application,API,20,50,NPF 5,Received,Tolani Maritime Institute,Realtime,UnMask,https://tmiadmissions.tolani.edu/bsc-nautical-science-and-btech-marine-engg/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,1500,50,,12-Dec-2025,28-Dec-2025,,107,Yes - Open,Running,Client LP,https://tmiadmissions.tolani.edu/bsc-nautical-science-and-btech-marine-engg/?utm_source=kollegeapply&utm_medium=textlinka&utm_campaign=2026,,,,,100,,,,ca191,cb191,cc191,cm191,cs191,ce191,cw191,cad191,cap191,cv191,,No,,,,,
192,12000192,7050168,ABBS Bangalore,,Onboarded,Active,Institute,South,Karnataka,Bangalore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Anshika Dwivedi,In Process,"MBA, BBA, B.com,BCA,BA, B.Sc",Client,CPL,Admission,API,20,30,NPF,Received,,Realtime,Mask,,,,,12,18-Dec-2025,19-Dec-2025,,116,Yes - Open,Running,Client LP,https://application.abbs.edu.in/abbs-goi?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,Yes,125,125,,,,ca192,cb192,cc192,cm192,cs192,ce192,cw192,cad192,cap192,cv192,,Yes,Lead Stage,,Lead Stage,,
193,12000193,7041344,Vivekanand Business School,,Onboarded,Active,College/University,West,Maharashtra,Mumbai,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Taniya,Received,MBA/PGDM,Client,CPA,Application,API,30,50,NPF 5,Received,Vivekanand Business School,Realtime,Mask,https://admissionvbs.nopaperforms.com/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,1500,50,,15-Dec-2025,29-Dec-2025,,106,No,Not Running,Client LP,https://admissionvbs.nopaperforms.com/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,10,10,,,,ca193,cb193,cc193,cm193,cs193,ce193,cw193,cad193,cap193,cv193,,Yes,,,,,
194,12000194,7005954,ITS Engineering College,,Onboarded,Active,College/University,North,Uttar Pradesh,Greater Noida,Karan Juneja,Chandra Prakash,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Received,All Courses,Client,CPS,Admission,API,30,100,NPF,Received,ITS College,,Mask,,,,,50,18-Dec-2025,20-Dec-2025,,115,Yes - Hidden,Not Running,Client LP,https://admission.itscolleges.edu.in/application-form?utm_source=kollegeapply&utm_medium=kapp01&utm_campaign=2026,,,Yes,50,50,API,,,ca194,cb194,cc194,cm194,cs194,ce194,cw194,cad194,cap194,cv194,,Yes,Dashboard,,,,
195,12000195,7050103,ISBS Gurgaon,,Onboarded,Active,College/University,North,Haryana,Gurgaon,Karan Juneja,Shubham Rana,Dinesh Singh,Dinesh Singh,Vasudev Sharma,Not Received,MBA,Client,CPL,Admission,API,50,70,Google Sheet,NA,,,UnMask,,,1000,,12,19-Dec-2025,19-Dec-2025,,116,Yes - Hidden,Not Running,KAPP LP,,,,No,,50,API,,,ca195,cb195,cc195,cm195,cs195,ce195,cw195,cad195,cap195,cv195,,,,,,,
196,12000196,7050020,AAM Business School,,Onboarded,Active,College/University,South,Tamil Nadu,Chennai,Raghav Luthra,Andrin,Govind Mahara,Govind Mahara,Surchand Laitonjam,Received,MBA + PGDM,Client,CPL,Admission,Google Sheet,10,20,Google Sheet,NA,,Offline,UnMask,https://avidus.in/apply-now/,,,4,,18-Dec-2025,18-Dec-2025,,117,Yes - Open,Not Running,,https://avidus.in/apply-now/,,,No,100,100,API,,,ca196,cb196,cc196,cm196,cs196,ce196,cw196,cad196,cap196,cv196,,,,,,,
197,12000197,7051236,SKIPS University,,Onboarded,Active,College/University,West,Gujarat,Ahmedabad,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,Received,"B.Tech Computer, BBA, BCA, B.Sc IT, M.Sc IT,",In House,CPL,Application,API,20,200,Client,Received,-,,UnMask,https://www.skips.in/pgdm-dual-specialization/index.php?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,5000,50,,18-Dec-2025,18-Dec-2025,,117,No,Running,KAPP LP,https://www.skips.in/pgdm-dual-specialization/index.php?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,No,150,300,,,,ca197,cb197,cc197,cm197,cs197,ce197,cw197,cad197,cap197,cv197,,No,Dashboard,,Dashboard,,
198,12000198,7050546,St. Kabir Institute of Professional Studies,,Onboarded,Active,College/University,West,Gujarat,Ahmedabad,Bhumit Sagathiya,Mahir,Govind Mahara,Aadesh Kumar,Paras Chaturvedi,Received,MBA/PGDM,In House,CPL,Application,API,20,200,Client,Received,-,,UnMask,https://www.skips.in/pgdm-dual-specialization/index.php?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,5000,50,,18-Dec-2025,19-Dec-2025,,116,No,Not Running,,https://www.skips.in/pgdm-dual-specialization/index.php?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,No,50,300,,,,ca198,cb198,cc198,cm198,cs198,ce198,cw198,cad198,cap198,cv198,,No,Dashboard,,Dashboard,,
199,12000199,7042312,Bharati Vidyapeeth Deemed University,,Onboarded,Active,College/University,West,Maharashtra,Pune,Manoj Sharma,Jaswinder Singh,Govind Mahara,Aadesh Kumar,Kartik,Not Received,All Courses,Client,CPA,Application,API,100,200,Extraaedge,Received,Bharati Vidyapeeth,Realtime,UnMask,,,10000,1000,,19-Dec-2025,19-Dec-2025,,116,Yes - Open,Running,Client LP,https://bvduenquiry.extraaedge.com/?utm_source=KollegeApply&utm_medium=textlinka&utm_campaign=2026,,,,150,150,,,,ca199,cb199,cc199,cm199,cs199,ce199,cw199,cad199,cap199,cv199,,No,,,,,
200,12000200,7036091,Dev Bhoomi Uttarakhand University,,Onboarded,Active,College/University,North,Uttarakhand,Dehradun,Karan Juneja,Satyam Verma,Dinesh Singh,Dinesh Singh,Ishu Gupta,Pending,All Courses,Client,CPS,Admission,API,50,100,NPF 8,Received,Dev Bhoomi Uttarakhand University,,Mask,https://apply.dbuu.ac.in/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,,35,19-Dec-2025,20-Dec-2025,,115,No,Not Running,Client LP,,,,Yes,50,50,,,,ca200,cb200,cc200,cm200,cs200,ce200,cw200,cad200,cap200,cv200,,No,Dashboard,Paid Applications,Dashboard,Enrolment status,
201,12000201,7039022,TKMIM KOLLAM,,Onboarded,Active,Institute,South,Kerala,Kollam,Raghav Luthra,Akhil Das,Govind Mahara,Govind Mahara,Anshika Dwivedi,Received,MBA,Client,CPL,Admission,Google Sheet,12,12,Google Sheet,Not Received,,,UnMask,-,,,,6,20-Dec-2025,22-Dec-2025,,113,Yes - Open,Not Running,,-,,,No,15,15,,,,ca201,cb201,cc201,cm201,cs201,ce201,cw201,cad201,cap201,cv201,,,Vlookup,,Vlookup,,
202,12000202,,RV University Mysore,,Onboarded,Active,College/University,South,Karnataka,Mysore,Raghav Luthra,Roshan Das,Govind Mahara,Govind Mahara,Anshika Dwivedi,In Process,All Courses,Client,CPA,Application,API,200,400,NPF 4,Not Received,,,Mask,,,,,,22-Dec-2025,22-Dec-2025,,113,Yes - Open,Not Running,,https://admissions.rvu.edu.in/?utm_source=kollegeapply&utm_medium=bk01&utm_campaign=2026,,,Yes,300,300,,,,ca202,cb202,cc202,cm202,cs202,ce202,cw202,cad202,cap202,cv202,,Yes,Dashboard,,Dashboard,,
203,12000203,7049507,Taxila Business School,,Onboarded,Paused,College/University,West,Rajasthan,Jaipur,Mayank Kothari,Mayank Kothari,Govind Mahara,Ankit Kumar,Kannav Kapoor,Pending,All Courses,Client,CPS,Admission,API,10,20,NPF 6,Received,,,UnMask,-,,,,,23-Dec-2025,27-Dec-2025,,108,No,Not Running,,-,,,,,6,,,,ca203,cb203,cc203,cm203,cs203,ce203,cw203,cad203,cap203,cv203,,,Dashboard,,Dashboard,,
204,12000204,7048876,"Swami Keshvanand Institute of Technology, Management & Gramothan (SKIT)",,Onboarded,Active,College/University,West,Rajasthan,Jaipur,Mayank Kothari,Mayank Kothari,Govind Mahara,Ankit Kumar,Kannav Kapoor,Received,MBA,Client,CPL,Admission,Google Sheet,10,20,Google Sheet,Not Received,,,Mask,-,,,,,23-Dec-2025,12-Mar-2026,,33,No,Not Running,,-,,,,,20,,,,ca204,cb204,cc204,cm204,cs204,ce204,cw204,cad204,cap204,cv204,,,Lead Stage,,Lead Stage,,
